site name,AOD Latitude,AOD Longitude,firstdate,datetime,AerosolOpticalThicknessPassedThresholdMean,AerosolModelMW,UVAerosolIndex,VISAerosolIndex,AerosolOpticalThicknessPassedThresholdStd,SolarZenithAngle,TerrainReflectivity,ViewingZenithAngle,SingleScatteringAlbedoPassedThresholdMean,SingleScatteringAlbedoPassedThresholdStd,AerosolOpticalThicknessMW0,AerosolOpticalThicknessMW1,AerosolOpticalThicknessMW2,AerosolOpticalThicknessMW3,AerosolOpticalThicknessMW4,SingleScatteringAlbedoMW0,SingleScatteringAlbedoMW1,SingleScatteringAlbedoMW2,SingleScatteringAlbedoMW3,SingleScatteringAlbedoMW4
Sabana,-18.375,-65.625,2017-02-22 00:00:00,2017-02-25 03:22:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-02-23 00:00:00,2017-02-26 05:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-02-23 00:00:00,2017-02-26 05:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-02-24 00:00:00,2017-02-26 05:16:00,nan,nan,-1.84,-6.47,nan,21.103,37,45.244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-02-24 00:00:00,2017-02-26 05:16:00,nan,nan,-1.84,-6.47,nan,21.103,37,45.244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-02-25 00:00:00,2017-02-27 02:09:00,nan,nan,-0.69,-6.93,nan,30.412,58,35.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-02-25 00:00:00,2017-02-27 02:09:00,nan,nan,0.03,-10.43,nan,30.719,37,37.664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-02-26 00:00:00,2017-02-28 03:13:00,nan,nan,-2.27,-8.31,nan,19.183,41,57.716,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-02-26 00:00:00,2017-02-28 03:13:00,nan,nan,-2.27,-8.31,nan,19.183,41,57.716,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-02-27 00:00:00,2017-03-01 02:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-02-27 00:00:00,2017-03-01 02:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-02-28 00:00:00,2017-03-02 02:28:00,nan,nan,-0.72,-1.63,nan,17.409,41,66.289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-02-28 00:00:00,2017-03-02 02:28:00,nan,nan,-0.75,-1.83,nan,17.487,41,66.29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-01 00:00:00,2017-03-03 15:03:00,nan,nan,-0.99,-8.08,nan,26.044,37,14.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-01 00:00:00,2017-03-03 15:03:00,nan,nan,-0.99,-8.08,nan,26.044,37,14.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-02 00:00:00,2017-03-04 02:07:00,nan,nan,-1.24,-8.73,nan,36.033,37,59.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-02 00:00:00,2017-03-04 02:07:00,nan,nan,-1.24,-8.73,nan,36.033,37,59.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-03 00:00:00,2017-03-05 03:18:00,nan,nan,-0.19,-8.84,nan,24.032,37,36.007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-03 00:00:00,2017-03-05 03:18:00,nan,nan,-0.19,-8.84,nan,24.032,37,36.007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-04 00:00:00,2017-03-06 02:11:00,nan,nan,0.89,-6.13,nan,33.183,55,44.607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-04 00:00:00,2017-03-06 02:11:00,nan,nan,2.26,-5.65,nan,34.006,39,49.41,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-05 00:00:00,2017-03-07 03:08:00,nan,nan,-0.86,-8.7,nan,22.022,37,52.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-05 00:00:00,2017-03-07 03:08:00,nan,nan,-0.86,-8.7,nan,22.022,37,52.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-06 00:00:00,2017-03-08 02:16:00,nan,nan,2.76,-9.37,nan,31.405,37,28.726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-06 00:00:00,2017-03-08 02:16:00,nan,nan,2.76,-9.37,nan,31.405,37,28.726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-07 00:00:00,2017-03-09 02:36:00,nan,nan,-0.25,-8.29,nan,20.273,36,63.275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-07 00:00:00,2017-03-09 02:36:00,nan,nan,-0.25,-8.29,nan,20.273,36,63.275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-08 00:00:00,2017-03-10 14:02:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-08 00:00:00,2017-03-10 14:02:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-09 00:00:00,2017-03-11 03:09:00,nan,nan,1.07,-6.8,nan,38.294,54,62.549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-09 00:00:00,2017-03-11 03:09:00,nan,nan,1.14,-7.29,nan,38.353,54,62.549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-10 00:00:00,2017-03-12 04:26:00,nan,nan,-0.62,-6.68,nan,26.961,36,27.114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-10 00:00:00,2017-03-12 04:26:00,nan,nan,-0.14,-6.32,nan,27.235,36,24.926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-11 00:00:00,2017-03-14 04:52:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-11 00:00:00,2017-03-14 04:52:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-18 00:00:00,2017-03-21 13:53:00,nan,nan,0.55,-10.37,nan,39.626,36,59.727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-18 00:00:00,2017-03-21 13:53:00,nan,nan,0.55,-10.37,nan,39.626,36,59.727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-19 00:00:00,2017-03-21 13:53:00,nan,nan,-0.93,-14.28,nan,28.628,36,36.007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-19 00:00:00,2017-03-21 13:53:00,nan,nan,-0.93,-14.28,nan,28.628,36,36.007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-20 00:00:00,2017-03-22 03:12:00,nan,nan,0.33,-8.52,nan,37.059,51,44.606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-20 00:00:00,2017-03-22 03:12:00,nan,nan,1.45,-16.39,nan,37.892,37,49.409,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-21 00:00:00,2017-03-23 04:15:00,nan,nan,-1.36,-10.58,nan,26.496,51,55.09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-21 00:00:00,2017-03-23 04:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-22 00:00:00,2017-03-24 15:06:00,nan,nan,7.06,-9.76,nan,35.464,36,26.532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-22 00:00:00,2017-03-24 15:06:00,nan,nan,7.06,-9.76,nan,35.464,36,26.532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-23 00:00:00,2017-03-25 04:10:00,nan,nan,-0.41,-7.57,nan,24.944,65,66.285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-23 00:00:00,2017-03-25 04:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-24 00:00:00,2017-03-26 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-24 00:00:00,2017-03-26 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-25 00:00:00,2017-03-27 04:10:00,nan,nan,1.68,-5.17,nan,42.174,50,62.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-25 00:00:00,2017-03-27 04:10:00,nan,nan,1.64,-4.43,nan,42.32,50,62.548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-26 00:00:00,2017-03-29 04:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-26 00:00:00,2017-03-29 04:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-27 00:00:00,2017-03-30 06:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-27 00:00:00,2017-03-30 06:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-28 00:00:00,2017-03-30 06:14:00,nan,nan,-1.8,-8.31,nan,30.346,36,45.242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-28 00:00:00,2017-03-30 06:14:00,nan,nan,-1.8,-8.31,nan,30.346,36,45.242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-29 00:00:00,2017-04-01 14:03:00,nan,nan,-0.06,-6.73,nan,38.396,50,35.401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-29 00:00:00,2017-04-01 14:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-30 00:00:00,2017-04-02 03:16:00,nan,nan,-0.67,-4.44,nan,29.125,41,57.712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-30 00:00:00,2017-04-02 03:16:00,nan,nan,-0.67,-4.44,nan,29.125,41,57.712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-03-31 00:00:00,2017-04-04 09:30:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-03-31 00:00:00,2017-04-04 09:30:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-01 00:00:00,2017-04-04 12:05:00,nan,nan,-1.8,-6.98,nan,28.153,42,66.284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-01 00:00:00,2017-04-04 12:05:00,nan,nan,-1.8,-6.98,nan,28.153,42,66.284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-02 00:00:00,2017-04-04 12:05:00,nan,nan,-0.9,-8.4,nan,35.034,36,14.124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-02 00:00:00,2017-04-04 12:05:00,nan,nan,-0.9,-8.4,nan,35.034,36,14.124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-03 00:00:00,2017-04-05 03:08:00,nan,nan,0.52,-6.28,nan,43.863,36,59.726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-03 00:00:00,2017-04-05 03:08:00,nan,nan,0.52,-6.28,nan,43.863,36,59.726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-04 00:00:00,2017-04-06 13:05:00,nan,nan,-0.95,-14.89,nan,33.655,36,36.006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-04 00:00:00,2017-04-06 13:05:00,nan,nan,-0.95,-14.89,nan,33.655,36,36.006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-05 00:00:00,2017-04-07 04:20:00,nan,2233,0.47,-13.53,nan,41.573,49,44.606,nan,nan,998,933,843,807,772,890,895,897,898,898
Sabana,-18.375,-65.625,2017-04-05 00:00:00,2017-04-07 04:20:00,nan,nan,1.28,-16.98,nan,42.272,44,49.409,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-06 00:00:00,2017-04-08 07:22:00,nan,nan,-0.63,-8.98,nan,32.351,36,52.545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-06 00:00:00,2017-04-08 07:22:00,nan,nan,-0.63,-8.98,nan,32.351,36,52.545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-07 00:00:00,2017-04-09 05:16:00,nan,2333,5.96,-11.14,nan,40.181,36,28.727,nan,nan,1006,942,854,819,784,847,854,857,857,857
Sabana,-18.375,-65.625,2017-04-07 00:00:00,2017-04-09 05:16:00,nan,2333,5.96,-11.14,nan,40.181,36,28.727,nan,nan,1006,942,854,819,784,847,854,857,857,857
QS  and Icacos,-18.375,-65.875,2017-04-08 00:00:00,2017-04-10 06:18:00,nan,nan,-1.07,-12.12,nan,30.644,65,66.285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-08 00:00:00,2017-04-10 06:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-09 00:00:00,2017-04-11 05:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-09 00:00:00,2017-04-11 05:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-10 00:00:00,2017-04-12 06:27:00,nan,nan,1.52,-9.29,nan,46.488,48,62.548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-10 00:00:00,2017-04-12 06:27:00,nan,nan,1.97,-7.64,nan,46.654,55,62.549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-11 00:00:00,2017-04-13 07:21:00,nan,nan,-0.28,-6.22,nan,36.968,36,24.925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-11 00:00:00,2017-04-13 07:21:00,nan,nan,-0.28,-6.22,nan,36.968,36,24.925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-12 00:00:00,2017-04-14 05:31:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-12 00:00:00,2017-04-14 05:31:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-13 00:00:00,2017-04-18 12:07:00,nan,nan,-1.04,-17.72,nan,35.616,36,45.242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-13 00:00:00,2017-04-18 12:07:00,nan,nan,-1.04,-17.72,nan,35.616,36,45.242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-14 00:00:00,2017-04-18 12:07:00,nan,nan,0.2,-8.97,nan,42.966,48,35.401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-14 00:00:00,2017-04-18 12:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-15 00:00:00,2017-04-18 12:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-15 00:00:00,2017-04-18 12:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-16 00:00:00,2017-04-18 11:08:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-16 00:00:00,2017-04-18 11:08:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-17 00:00:00,2017-04-19 03:20:00,nan,nan,-0.9,-7.05,nan,33.691,49,66.288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-17 00:00:00,2017-04-19 03:20:00,nan,nan,-0.9,-7.05,nan,33.691,49,66.288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-18 00:00:00,2017-04-20 02:24:00,nan,nan,-0.62,-10.77,nan,39.888,37,14.124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-18 00:00:00,2017-04-20 02:24:00,nan,nan,-0.62,-10.77,nan,39.888,37,14.124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-19 00:00:00,2017-04-21 02:47:00,nan,nan,1.4,-10.05,nan,48.059,38,59.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-19 00:00:00,2017-04-21 02:47:00,nan,nan,1.4,-10.05,nan,48.059,38,59.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-20 00:00:00,2017-04-22 03:27:00,118,2333,-0.49,-15.49,nan,38.431,39,38.277,869,59,176,165,150,143,137,847,854,857,857,857
Sabana,-18.375,-65.625,2017-04-20 00:00:00,2017-04-22 03:27:00,118,2333,-0.49,-15.49,nan,38.431,39,38.277,869,59,176,165,150,143,137,847,854,857,857,857
QS  and Icacos,-18.375,-65.875,2017-04-21 00:00:00,2017-04-23 02:26:00,nan,2323,0.82,-13.14,nan,45.875,53,44.608,nan,nan,1215,1137,1031,988,947,847,854,857,857,857
Sabana,-18.375,-65.625,2017-04-21 00:00:00,2017-04-23 02:26:00,nan,nan,0.24,-15.05,nan,46.273,40,46.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-22 00:00:00,2017-04-24 03:29:00,nan,nan,-1.04,-12.38,nan,37.478,40,52.548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-22 00:00:00,2017-04-24 03:29:00,nan,nan,-1.04,-12.38,nan,37.478,40,52.548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-23 00:00:00,2017-04-25 02:20:00,nan,nan,9.09,-6.63,nan,44.433,41,26.534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-23 00:00:00,2017-04-25 02:20:00,nan,nan,9.09,-6.63,nan,44.433,41,26.534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-24 00:00:00,2017-04-26 03:44:00,31,2232,0.35,-17.06,4,36.458,42,63.278,887,46,46,39,33,30,28,898,897,893,891,889
Sabana,-18.375,-65.625,2017-04-24 00:00:00,2017-04-26 03:44:00,31,2232,0.35,-17.06,4,36.458,42,63.278,887,46,46,39,33,30,28,898,897,893,891,889
QS  and Icacos,-18.375,-65.875,2017-04-25 00:00:00,2017-04-27 03:29:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-25 00:00:00,2017-04-27 03:29:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-26 00:00:00,2017-04-28 03:49:00,nan,nan,0.72,-12.57,nan,50.402,58,62.553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-26 00:00:00,2017-04-28 03:49:00,nan,2223,0.38,-13.02,nan,50.583,58,62.554,nan,nan,1457,1362,1230,1178,1127,890,895,897,898,898
QS  and Icacos,-18.375,-65.875,2017-04-27 00:00:00,2017-04-30 03:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-27 00:00:00,2017-04-30 03:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-28 00:00:00,2017-05-01 06:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-28 00:00:00,2017-05-01 06:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-29 00:00:00,2017-05-01 06:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-29 00:00:00,2017-05-01 06:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-04-30 00:00:00,2017-05-02 03:04:00,nan,nan,0.56,-6.64,nan,47.046,61,35.403,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-04-30 00:00:00,2017-05-02 03:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-05-01 00:00:00,2017-05-03 03:11:00,nan,nan,-1.06,-17.58,nan,39.278,53,57.717,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-05-01 00:00:00,2017-05-03 03:11:00,nan,nan,-1.06,-17.58,nan,39.278,53,57.717,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-05-02 00:00:00,2017-05-04 16:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-05-02 00:00:00,2017-05-04 16:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2017-05-03 00:00:00,2017-05-05 03:08:00,nan,nan,-1.59,-17.9,nan,38.482,54,66.295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2017-05-03 00:00:00,2017-05-05 03:08:00,nan,nan,-1.59,-17.9,nan,38.482,54,66.295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
